Postcode,Suburb Name,State,Long,Lat,Region 1
2798,FOREST REEFS,NSW,149.158755,-33.462193,Central West
4357,FOREST RIDGE,QLD,151.103872,-27.957654,Darling Downs - Maranoa
4362,FOREST SPRINGS,QLD,152.0664781,-28.00513317,Darling Downs - Maranoa
4118,FORESTDALE,QLD,153.027323,-27.673806,Logan - Beaudesert
7260,FORESTER,TAS,147.502082,-41.158791,Launceston and North East
4850,FORESTHOME,QLD,146.49572,-18.552533,Townsville
4465,FORESTVALE,QLD,147.8868881,-25.99758942,Darling Downs - Maranoa
2087,FORESTVILLE,NSW,151.210531,-33.766093,Sydney - Northern Beaches
5035,FORESTVILLE,SA,138.575187,-34.952075,Adelaide - West
3875,FORGE CREEK,VIC,147.63201,-37.826032,Latrobe - Gippsland
4723,FORK LAGOONS,QLD,148.231917,-23.010007,Fitzroy
4404,FORMARTIN,QLD,151.480666,-27.33128,Darling Downs - Maranoa
2603,FORREST,ACT,149.125739,-35.330382,Australian Capital Territory
3236,FORREST,VIC,143.712384,-38.521903,Warrnambool and South West
6434,FORREST,WA,125.672818,-30.820157,Western Australia - Outback
4850,FORREST BEACH,QLD,146.49572,-18.552533,Townsville
6271,FORREST BEACH,WA,115.615674,-33.621176,Bunbury
6359,FORRESTANIA,WA,119.311209,-32.42539,Western Australia - Wheat Belt
6112,FORRESTDALE,WA,115.997934,-32.158675,Perth - South East
2260,FORRESTERS BEACH,NSW,151.436939,-33.42537,Central Coast
6058,FORRESTFIELD,WA,116.006688,-31.985241,Perth - South East
5233,FORRESTON,SA,138.882403,-34.839937,Adelaide - Central and Hills
4871,FORSAYTH,QLD,145.994075,-16.934184,Queensland - Outback
2428,FORSTER,NSW,152.454216,-32.196739,Mid North Coast
5238,FORSTER,SA,139.497207,-34.867709,South Australia - South East
2428,FORSTER SHOPPING VILLAGE,NSW,152.454216,-32.196739,Mid North Coast
6716,FORTESCUE,WA,116.311985,-21.605319,Western Australia - Outback
7182,FORTESCUE,TAS,147.822931,-43.170598,South East
7310,FORTH,TAS,146.239406,-41.237355,West and North West
7310,FORTHSIDE,TAS,146.239406,-41.237355,West and North West
2460,FORTIS CREEK,NSW,153.271074,-29.320772,New England and North West
4006,FORTITUDE VALLEY,QLD,153.175242,-27.36618,Brisbane Inner City
4006,FORTITUDE VALLEY BC,QLD,153.175242,-27.36618,Brisbane Inner City
4872,FORTY MILE,QLD,144.7311717,-18.02682862,Queensland - Outback
4871,FOSSILBROOK,QLD,144.268158,-17.87347731,Queensland - Outback
3960,FOSTER,VIC,146.360412,-39.140761,Latrobe - Gippsland
3960,FOSTER NORTH,VIC,146.360412,-39.140761,Latrobe - Gippsland
2795,FOSTERS VALLEY,NSW,149.474401,-33.820797,Central West
2420,FOSTERTON,NSW,151.685456,-32.239696,Mid North Coast
3557,FOSTERVILLE,VIC,144.576787,-36.63511,Shepparton
5577,FOUL BAY,SA,137.310027,-35.035673,Barossa - Yorke - Mid North
4740,FOULDEN,QLD,149.059737,-21.33763,Mackay
5607,FOUNTAIN,SA,136.456454,-35.156446,South Australia - Outback
3805,FOUNTAIN GATE,VIC,145.304198,-38.037026,Melbourne - South East
2258,FOUNTAINDALE,NSW,151.3433,-33.333187,Central Coast
2716,FOUR CORNERS,NSW,145.627125,-35.24588,Riverina
4871,FOUR MILE BEACH,QLD,145.994075,-16.934184,Queensland - Outback
2323,FOUR MILE CREEK,NSW,151.587482,-32.794605,Newcastle and Lake Macquarie
2800,FOUR MILE CREEK,NSW,149.116263,-33.233929,Central West
7215,FOUR MILE CREEK,TAS,148.281407,-42.314526,South East
4824,FOUR WAYS,QLD,140.652531,-20.777471,Queensland - Outback
5690,FOWLERS BAY,SA,133.582274,-32.282716,South Australia - Outback
2880,FOWLERS GAP,NSW,141.6786461,-31.36460967,Far West and Orana
5272,FOX,SA,140.321798,-37.162862,South Australia - South East
4800,FOXDALE,QLD,148.516317,-20.465423,Mackay
2534,FOXGROUND,NSW,150.800637,-34.739425,Illawarra
3323,FOXHOW,VIC,143.520934,-38.026314,Warrnambool and South West
5238,FRAHNS,SA,139.3628089,-34.8876217,South Australia - South East
3265,FRAMLINGHAM,VIC,142.952372,-38.178237,Warrnambool and South West
3265,FRAMLINGHAM EAST,VIC,142.952372,-38.178237,Warrnambool and South West
5262,FRANCES,SA,140.904543,-36.780524,South Australia - South East
6537,FRANCOIS PERON NATIONAL PARK,WA,114.627287,-26.904889,Western Australia - Outback
4721,FRANKFIELD,QLD,147.1125804,-22.24561211,Mackay
7275,FRANKFORD,TAS,146.835317,-41.319891,West and North West
6396,FRANKLAND,WA,117.096189,-34.372016,Western Australia - Wheat Belt
6396,FRANKLAND RIVER,WA,116.9668031,-34.33890039,Western Australia - Wheat Belt
2913,FRANKLIN,ACT,149.132349,-35.201802,Australian Capital Territory
7113,FRANKLIN,TAS,146.970489,-43.091051,South East
3461,FRANKLINFORD,VIC,144.170995,-37.287848,Bendigo
5421,FRANKLYN,SA,138.985832,-33.13467,Barossa - Yorke - Mid North
3199,FRANKSTON,VIC,145.135961,-38.162578,Mornington Peninsula
3199,FRANKSTON EAST,VIC,145.135961,-38.162578,Mornington Peninsula
3199,FRANKSTON HEIGHTS,VIC,145.135961,-38.162578,Mornington Peninsula
3200,FRANKSTON NORTH,VIC,145.157574,-38.126458,Mornington Peninsula
3199,FRANKSTON SOUTH,VIC,145.135961,-38.162578,Mornington Peninsula
5374,FRANKTON,SA,139.12488,-34.152477,South Australia - South East
2615,FRASER,ACT,149.029308,-35.215386,Australian Capital Territory
4581,FRASER ISLAND,QLD,153.097862,-25.990771,Wide Bay
6443,FRASER RANGE,WA,123.744186,-32.39502,Western Australia - Wheat Belt
3336,FRASER RISE,VIC,144.7126219,-37.70482231,Melbourne - West
5238,FRAYVILLE,SA,139.2458034,-34.85198732,South Australia - South East
2259,FRAZER PARK,NSW,151.377213,-33.208801,Newcastle and Lake Macquarie
2446,FRAZERS CREEK,NSW,152.466916,-31.387394,Mid North Coast
4309,FRAZERVIEW,QLD,152.523366,-27.98728,Ipswich
4806,FREDERICKSFIELD,QLD,147.416856,-19.862878,Townsville
2440,FREDERICKTON,NSW,153.019648,-30.375791,New England and North West
822,FREDS PASS,NT,130.6254299,-11.75841975,Northern Territory - Outback
3741,FREEBURGH,VIC,147.063163,-36.962316,Hume
2464,FREEBURN ISLAND,NSW,153.3330886,-29.40271936,Coffs Harbour - Grafton
5372,FREELING,SA,138.798551,-34.435921,Barossa - Yorke - Mid North
2259,FREEMANS,NSW,151.5934949,-33.20066983,Newcastle and Lake Macquarie
2756,FREEMANS REACH,NSW,150.88744,-33.466271,Sydney - Outer West and Blue Mountains
2323,FREEMANS WATERHOLE,NSW,151.607554,-32.757616,Newcastle and Lake Macquarie
2795,FREEMANTLE,NSW,149.474401,-33.820797,Central West
4370,FREESTONE,QLD,152.055174,-28.259764,Darling Downs - Maranoa
872,FREGON,SA,131.298809,-21.949513,Northern Territory - Outback
6160,FREMANTLE,WA,115.754545,-32.054065,Perth - South West
6959,FREMANTLE,WA,115.986396,-32.067114,Perth - South West
3921,FRENCH ISLAND,VIC,145.367079,-38.419488,Latrobe - Gippsland
2655,FRENCH PARK,NSW,147.047366,-35.225102,Riverina
4310,FRENCHES CREEK,QLD,152.600598,-28.121399,Ipswich
6330,FRENCHMAN BAY,WA,117.863286,-34.905438,Western Australia - Wheat Belt
3384,FRENCHMANS,VIC,143.126344,-37.000261,North West
2086,FRENCHS FOREST,NSW,151.229211,-33.75185,Sydney - Northern Beaches
4502,FRENCHS FOREST,QLD,152.966813,-27.264974,Moreton Bay - South
2086,FRENCHS FOREST EAST,NSW,151.229211,-33.75185,Sydney - Northern Beaches
4701,FRENCHVILLE,QLD,150.557538,-23.354937,Fitzroy
2096,FRESHWATER,NSW,151.2849046,-33.77509122,Sydney - Northern Beaches
4870,FRESHWATER,QLD,145.742303,-16.923761,Cairns
3216,FRESHWATER CREEK,VIC,144.334005,-38.215906,Geelong
3217,FRESHWATER CREEK,VIC,144.249583,-38.27029834,Geelong
4737,FRESHWATER POINT,QLD,149.178072,-21.43004,Mackay
5063,FREWVILLE,SA,138.621477,-34.954325,Adelaide - Central and Hills
7215,FREYCINET,TAS,148.281407,-42.314526,South East
4855,FRIDAY POCKET,QLD,146.010914,-17.815378,Cairns
7215,FRIENDLY BEACHES,TAS,148.281407,-42.314526,South East
2850,FROG ROCK,NSW,149.602925,-32.685033,Hunter Valley exc Newcastle
2586,FROGMORE,NSW,148.797264,-34.378631,Capital Region
2550,FROGS HOLLOW,NSW,149.699222,-36.737758,Capital Region
5440,FROME DOWNS,SA,140.1552965,-30.61615171,South Australia - South East
4113,FRUITGROVE,QLD,153.077926,-27.590722,Brisbane - South
3451,FRYERSTOWN,VIC,144.21419,-37.125338,Bendigo
2630,FRYING PAN,NSW,149.129166,-36.177296,Capital Region
3851,FULHAM,VIC,147.084398,-38.035548,Latrobe - Gippsland
4313,FULHAM,QLD,152.321536,-27.089517,Moreton Bay - North
5024,FULHAM,SA,138.506052,-34.948827,Adelaide - West
5024,FULHAM GARDENS,SA,138.506052,-34.948827,Adelaide - West
5063,FULLARTON,SA,138.621477,-34.954325,Adelaide - Central and Hills
2583,FULLERTON,NSW,149.254163,-34.196526,Central West
2318,FULLERTON COVE,NSW,151.851897,-32.769906,Newcastle and Lake Macquarie
3825,FUMINA,VIC,146.342932,-37.978862,Latrobe - Gippsland
3825,FUMINA SOUTH,VIC,146.342932,-37.978862,Latrobe - Gippsland
5280,FURNER,SA,140.260783,-37.449179,South Australia - South East
6209,FURNISSDALE,WA,115.728286,-32.557981,Mandurah
6210,FURNISSDALE,WA,115.728286,-32.557981,Mandurah
2370,FURRACABAD,NSW,151.869397,-29.736171,New England and North West
3381,FYANS CREEK,VIC,142.7154,-36.988914,North West
3218,FYANSFORD,VIC,144.2894883,-38.13028025,Geelong
3221,FYANSFORD,VIC,144.427419,-38.181608,Warrnambool and South West
2609,FYSHWICK,ACT,149.170023,-35.31537,Australian Capital Territory
6574,GABALONG,WA,116.425241,-30.650914,Western Australia - Wheat Belt
6041,GABBADAH,WA,115.568551,-31.379673,Western Australia - Wheat Belt
6476,GABBIN,WA,117.679166,-30.764934,Western Australia - Wheat Belt
2765,GABLES,NSW,150.79576,-33.672237,Sydney - Outer West and Blue Mountains
2720,GADARA,NSW,148.383619,-35.379935,Riverina
4884,GADGARRA,QLD,145.7215575,-17.26633269,Cairns
4671,GAETA,QLD,151.78942,-25.07645,Wide Bay
3723,GAFFNEYS CREEK,VIC,146.256507,-36.894465,Latrobe - Gippsland
4551,GAGALBA,QLD,153.113173,-26.775377,Sunshine Coast
7030,GAGEBROOK,TAS,146.958381,-42.304288,South East
4300,GAILES,QLD,152.884999,-27.682273,Ipswich
3822,GAINSBOROUGH,VIC,145.989901,-38.194379,Latrobe - Gippsland
4702,GAINSFORD,QLD,150.885772,-23.279639,Fitzroy
6337,GAIRDNER,WA,119.237195,-33.990448,Western Australia - Wheat Belt
4850,GAIRLOCH,QLD,146.49572,-18.552533,Townsville
2716,GALA VALE,NSW,145.7501879,-34.96919457,Riverina
2850,GALAMBINE,NSW,149.602925,-32.685033,Hunter Valley exc Newcastle
5308,GALGA,SA,140.050653,-34.627126,South Australia - South East
4726,GALILEE,QLD,145.7695569,-22.22809929,Queensland - Outback
822,GALIWINKU,NT,130.6254299,-11.75841975,Northern Territory - Outback
4171,GALLOWAYS HILL,QLD,-10.7833,142.417,Brisbane Inner City
2585,GALONG,NSW,148.498501,-34.572329,Capital Region
2650,GALORE,NSW,146.8276727,-34.98594374,Riverina
2652,GALORE,NSW,147.64961,-35.405064,Riverina
2159,GALSTON,NSW,151.084146,-33.539148,Sydney - Baulkham Hills and Hawkesbury
4892,GAMBOOLA,QLD,143.3735,-14.6604,Queensland - Outback
5732,GAMMON RANGES,SA,139.0844489,-30.6093974,South Australia - Outback
2315,GAN GAN,NSW,152.193698,-32.746224,Hunter Valley exc Newcastle
2790,GANBENANG,NSW,150.356874,-33.310653,Sydney - Outer West and Blue Mountains
4830,GANGALIDDA,QLD,138.9861855,-16.96532222,Queensland - Outback
2453,GANGARA,NSW,152.621062,-30.329085,New England and North West
2422,GANGAT,NSW,151.865806,-31.973082,Mid North Coast
2702,GANMAIN,NSW,147.014242,-34.86668,Riverina
3568,GANNAWARRA,VIC,144.184089,-35.809462,North West
6714,GAP RIDGE,WA,116.349933,-21.145063,Western Australia - Outback
3737,GAPSTED,VIC,146.82759,-36.554037,Hume
880,GAPUWIYAK,NT,135.7954286,-12.50557433,Northern Territory - Outback
2405,GARAH,NSW,149.647249,-28.894651,New England and North West
2587,GARANGULA,NSW,148.360971,-34.505797,Capital Region
4814,GARBUTT,QLD,146.754745,-19.285821,Townsville
4814,GARBUTT BC,QLD,146.754745,-19.285821,Townsville
4814,GARBUTT EAST,QLD,146.754745,-19.285821,Townsville
3207,GARDEN CITY,VIC,144.918044,-37.832179,Melbourne - West
5015,GARDEN ISLAND,SA,138.496803,-34.840209,Adelaide - West
6168,GARDEN ISLAND,WA,115.75773,-32.281957,Perth - South West
7112,GARDEN ISLAND CREEK,TAS,147.140014,-43.291937,South East
2289,GARDEN SUBURB,NSW,151.71008,-32.948567,Newcastle and Lake Macquarie
3185,GARDENVALE,VIC,145.002571,-37.891841,Melbourne - Inner South
7112,GARDNERS BAY,TAS,147.140014,-43.291937,South East
2871,GAREMA,NSW,147.811688,-33.476768,Central West
3814,GARFIELD,VIC,145.669112,-38.10718,Melbourne - South East
4728,GARFIELD,QLD,145.9748232,-23.25844934,Queensland - Outback
3814,GARFIELD NORTH,VIC,145.669112,-38.10718,Melbourne - South East
4741,GARGETT,QLD,149.271699,-20.808597,Mackay
3352,GARIBALDI,VIC,143.662387,-37.482132,Warrnambool and South West
2232,GARIE,NSW,151.064329,-34.061753,Sydney - Sutherland
2797,GARLAND,NSW,148.952525,-33.605124,Central West
2330,GARLAND VALLEY,NSW,150.972137,-32.760486,Sydney - Baulkham Hills and Hawkesbury
4702,GARNANT,QLD,150.885772,-23.279639,Fitzroy
4852,GARNERS BEACH,QLD,146.09996,-17.830091,Cairns
2340,GAROO,NSW,150.9613571,-31.42224232,New England and North West
2866,GARRA,NSW,148.904531,-33.007264,Far West and Orana
4860,GARRADUNGA,QLD,145.888782,-17.520343,Cairns
2605,GARRAN,ACT,149.093455,-35.335821,Australian Capital Territory
4850,GARRAWALT,QLD,146.49572,-18.552533,Townsville
2345,GARTHOWEN,NSW,150.875031,-30.864342,New England and North West
2795,GARTHOWEN,NSW,149.474401,-33.820797,Central West
3265,GARVOC,VIC,142.952372,-38.178237,Warrnambool and South West
6705,GASCOYNE JUNCTION,WA,115.011494,-25.111289,Western Australia - Outback
6705,GASCOYNE RIVER,WA,115.011494,-25.111289,Western Australia - Outback
2290,GATESHEAD,NSW,151.707801,-32.983963,Newcastle and Lake Macquarie
3691,GATEWAY ISLAND,VIC,147.880991,-36.027154,Hume
4343,GATTON,QLD,152.224616,-27.656074,Toowoomba
4345,GATTON COLLEGE,QLD,152.336382,-27.549094,Toowoomba
3407,GATUM,VIC,141.948371,-37.298061,Warrnambool and South West
4211,GAVEN,QLD,153.241258,-28.035453,Gold Coast
5118,GAWLER,SA,138.705675,-34.58378,Adelaide - North
7315,GAWLER,TAS,146.072407,-41.303174,West and North West
5118,GAWLER BELT,SA,138.705675,-34.58378,Adelaide - North
5118,GAWLER EAST,SA,138.705675,-34.58378,Adelaide - North
5655,GAWLER RANGES,SA,135.5577067,-32.62518418,South Australia - Outback
5118,GAWLER RIVER,SA,138.705675,-34.58378,Adelaide - North
5118,GAWLER SOUTH,SA,138.705675,-34.58378,Adelaide - North
5118,GAWLER WEST,SA,138.705675,-34.58378,Adelaide - North
4625,GAYNDAH,QLD,151.644182,-25.571054,Wide Bay
4051,GAYTHORNE,QLD,153.000297,-27.427508,Brisbane Inner City
3289,GAZETTE,VIC,142.227754,-37.893196,Warrnambool and South West
2441,GEARYS FLAT,NSW,152.5761086,-31.17140281,Mid North Coast
2446,GEARYS FLAT,NSW,152.466916,-31.387394,Mid North Coast
4034,GEEBUNG,QLD,153.040051,-27.354711,Brisbane - North
6728,GEEGULLY CREEK,WA,124.591962,-17.090606,Western Australia - Outback
2642,GEEHI,NSW,148.094043,-36.044097,Hume
3220,GEELONG,VIC,144.34652,-38.157038,Geelong
3221,GEELONG MC,VIC,144.427419,-38.181608,Warrnambool and South West
3215,GEELONG NORTH,VIC,144.33452,-38.111002,Geelong
3218,GEELONG WEST,VIC,144.330986,-38.138728,Geelong
7116,GEEVESTON,TAS,147.03435,-43.262123,South East
4352,GEHAM,QLD,151.94182,-27.627661,Toowoomba
7015,GEILSTON BAY,TAS,147.360174,-42.83903,Hobart
3885,GELANTIPY,VIC,148.118511,-37.291807,Latrobe - Gippsland
3239,GELLIBRAND,VIC,143.448102,-38.564014,Warrnambool and South West
3237,GELLIBRAND LOWER,VIC,143.474392,-38.716838,Warrnambool and South West
3971,GELLIONDALE,VIC,146.815723,-38.631942,Latrobe - Gippsland
6230,GELORUP,WA,115.649205,-33.341076,Bunbury
2650,GELSTON PARK,NSW,147.376202,-35.07459,Riverina
2795,GEMALLA,NSW,149.474401,-33.820797,Central West
3783,GEMBROOK,VIC,145.596576,-37.947379,Melbourne - South East
4702,GEMFIELDS,QLD,150.885772,-23.279639,Fitzroy
4721,GEMINI MOUNTAINS,QLD,147.8610349,-22.45140311,Mackay
5255,GEMMELLS,SA,138.975861,-35.248539,South Australia - South East
2836,GEMVILLE,NSW,143.270562,-31.498123,Far West and Orana
4355,GENAVEN,QLD,152.008635,-27.18463,Darling Downs - Maranoa
2474,GENEVA,NSW,152.88504,-28.499375,Richmond - Tweed
3891,GENOA,VIC,149.538907,-37.567684,Latrobe - Gippsland
3833,GENTLE ANNIE,VIC,145.8366168,-37.93840381,Melbourne - Outer East
6280,GEOGRAPHE,WA,115.302732,-33.728945,Bunbury
4003,GEORGE STREET,QLD,152.348462,-24.872431,Brisbane Inner City
7253,GEORGE TOWN,TAS,146.83066,-41.117415,Launceston and North East
2365,GEORGES CREEK,NSW,151.673028,-30.115913,New England and North West
2440,GEORGES CREEK,NSW,153.019648,-30.375791,New England and North West
3700,GEORGES CREEK,VIC,147.2581548,-36.15063277,Hume
2198,GEORGES HALL,NSW,150.986277,-33.908788,Sydney - Inner South West
2795,GEORGES PLAINS,NSW,149.474401,-33.820797,Central West
2298,GEORGETOWN,NSW,151.722243,-32.905633,Newcastle and Lake Macquarie
4871,GEORGETOWN,QLD,145.994075,-16.934184,Queensland - Outback
5472,GEORGETOWN,SA,138.410287,-33.387234,Barossa - Yorke - Mid North
2480,GEORGICA,NSW,153.25943,-28.706486,Richmond - Tweed
4825,GEORGINA,QLD,137.432341,-21.017327,Northern Territory - Outback
6532,GEORGINA,WA,115.004595,-28.440886,Western Australia - Outback
5094,GEPPS CROSS,SA,138.581513,-34.802736,Adelaide - West
3546,GERAHMIN,VIC,142.79978,-35.17251379,North West
6530,GERALDTON,WA,114.862505,-28.802491,Western Australia - Outback
6531,GERALDTON,WA,115.740693,-32.278396,Western Australia - Outback
6530,GERALDTON DC,WA,114.862505,-28.802491,Western Australia - Outback
6531,GERALDTON PO,WA,114.612,-28.7738,Western Australia - Outback
3418,GERANG GERUNG,VIC,141.538074,-36.074144,North West
3243,GERANGAMETE,VIC,143.82588,-38.364034,Warrnambool and South West
3249,GERANGAMETE,VIC,143.6947758,-38.45296591,Warrnambool and South West
5301,GERANIUM,SA,140.030554,-35.449887,South Australia - South East
5381,GERANIUM PLAINS,SA,139.140266,-33.965473,Barossa - Yorke - Mid North
5343,GERARD,SA,140.556181,-34.321288,South Australia - South East
4746,GERMAN CREEK,QLD,148.850932,-22.851944,Mackay
5280,GERMAN CREEK,SA,140.260783,-37.449179,South Australia - South East
5280,GERMAN CREEK,SA,140.4968983,-37.82848647,South Australia - South East
5291,GERMAN CREEK,SA,140.4968983,-37.82848647,South Australia - South East
5280,GERMAN FLAT,SA,140.4196268,-37.7840189,South Australia - South East
3381,GERMANIA,VIC,142.7154,-36.988914,North West
3387,GERMANIA,VIC,142.7584938,-36.97659863,North West
3741,GERMANTOWN,VIC,147.063163,-36.962316,Hume
4871,GERMANTOWN,QLD,145.994075,-16.934184,Queensland - Outback
5495,GERMEIN BAY,SA,138.0351807,-33.1547861,Barossa - Yorke - Mid North
2642,GEROGERY,NSW,148.094043,-36.044097,Hume
3289,GERRIGERRUP,VIC,142.1980995,-37.99193127,Warrnambool and South West
2534,GERRINGONG,NSW,150.800637,-34.739425,Illawarra
2534,GERROA,NSW,150.800637,-34.739425,Illawarra
2818,GEURIE,NSW,148.8581,-32.368,Far West and Orana
2831,GEURIE,NSW,146.615174,-31.927892,Far West and Orana
872,GHAN,NT,131.298809,-21.949513,Northern Territory - Outback
4574,GHEERULLA,QLD,152.761131,-26.630369,Wide Bay
3240,GHERANG,VIC,144.174411,-38.263005,Geelong
3331,GHERINGHAP,VIC,144.194625,-38.049195,Geelong
3717,GHIN GHIN,VIC,145.435776,-37.286611,Hume
4420,GHINGHINDA,QLD,149.547307,-25.382928,Fitzroy
2474,GHINNI GHI,NSW,152.88504,-28.499375,Richmond - Tweed
2430,GHINNI GHINNI,NSW,152.503209,-31.899311,Mid North Coast
2380,GHOOLENDAADI,NSW,150.199154,-31.046117,New England and North West
6426,GHOOLI,WA,119.311267,-30.361305,Western Australia - Wheat Belt
4655,GHOST HILL,QLD,152.78368,-25.337998,Wide Bay
2328,GIANTS CREEK,NSW,150.564817,-32.57693,Hunter Valley exc Newcastle
6743,GIBB,WA,129.662008,-17.293532,Western Australia - Outback
2469,GIBBERAGEE,NSW,153.002402,-29.338403,Richmond - Tweed
2370,GIBRALTAR RANGE,NSW,151.869397,-29.736171,New England and North West
6448,GIBSON,WA,121.798896,-33.650554,Western Australia - Outback
872,GIBSON DESERT NORTH,WA,131.298809,-21.949513,Northern Territory - Outback
872,GIBSON DESERT SOUTH,WA,125.9841842,-24.94725917,Northern Territory - Outback
5731,GIDGEALPA,SA,140.2367866,-28.02887065,South Australia - Outback
6083,GIDGEGANNUP,WA,116.196639,-31.793051,Western Australia - Wheat Belt
2666,GIDGINBUNG,NSW,147.583811,-34.487779,Riverina
2340,GIDLEY,NSW,151.138322,-31.333592,New England and North West
4824,GIDYA,QLD,140.652531,-20.777471,Queensland - Outback
3850,GIFFARD,VIC,147.106181,-38.224191,Latrobe - Gippsland
3851,GIFFARD,VIC,147.099754,-38.38411874,Latrobe - Gippsland
3851,GIFFARD WEST,VIC,147.084398,-38.035548,Latrobe - Gippsland
5253,GIFFORD HILL,SA,139.273641,-35.109083,South Australia - South East
4620,GIGOOMGAN,QLD,152.280868,-25.557047,Wide Bay
3480,GIL GIL,VIC,143.0409276,-36.32166578,North West
4871,GILBERT RIVER,QLD,145.994075,-16.934184,Queensland - Outback
3072,GILBERTON,VIC,145.005702,-37.74247,Melbourne - North East
4208,GILBERTON,QLD,153.27631,-27.767029,Gold Coast
4871,GILBERTON,QLD,143.7083,-19.2751,Gold Coast
5081,GILBERTON,SA,138.617673,-34.891417,Adelaide - Central and Hills
3797,GILDEROY,VIC,145.786343,-37.867809,Melbourne - Outer East
2560,GILEAD,NSW,150.768408,-34.194216,Sydney - Outer South West
5411,GILES CORNER,SA,138.772345,-34.256363,Barossa - Yorke - Mid North
2360,GILGAI,NSW,151.162025,-29.630052,New England and North West
2827,GILGANDRA,NSW,148.648353,-31.63315,Far West and Orana
6302,GILGERING,WA,116.742895,-31.896269,Western Australia - Wheat Belt
2829,GILGOOMA,NSW,148.261265,-30.766245,Far West and Orana
2835,GILGUNNIA,NSW,145.406579,-31.551822,Far West and Orana
2877,GILGUNNIA,NSW,146.0725651,-32.44167267,Far West and Orana
4314,GILLA,QLD,152.0092,-26.9019,Wide Bay
4570,GILLDORA,QLD,152.616943,-26.153831,Wide Bay
870,GILLEN,NT,133.8660005,-23.71080361,Northern Territory - Outback
2700,GILLENBAH,NSW,146.444884,-34.77821612,Riverina
5453,GILLENTOWN,SA,138.582681,-33.802932,Barossa - Yorke - Mid North
5611,GILLES DOWNS,SA,136.9180107,-32.91729782,South Australia - Outback
5086,GILLES PLAINS,SA,138.64344,-34.854247,Adelaide - North
2462,GILLETTS RIDGE,NSW,153.187047,-29.829194,Coffs Harbour - Grafton
3616,GILLIESTON,VIC,145.145217,-36.464118,Shepparton
2321,GILLIESTON HEIGHTS,NSW,151.683702,-32.660186,Hunter Valley exc Newcastle
6370,GILLIMANNING,WA,117.4555,-32.6773,Western Australia - Wheat Belt
6510,GILLINGARRA,WA,116.090272,-30.701145,Western Australia - Wheat Belt
5013,GILLMAN,SA,138.553453,-34.841984,Adelaide - West
3858,GILLUM,VIC,146.7352987,-37.7535504,Latrobe - Gippsland
2795,GILMANDYKE,NSW,149.474401,-33.820797,Central West
2720,GILMORE,NSW,148.383619,-35.379935,Riverina
2905,GILMORE,ACT,149.110025,-35.431011,Australian Capital Territory
6701,GILROYD,WA,115.15198,-24.734545,Western Australia - Outback
4211,GILSTON,QLD,153.241258,-28.035453,Gold Coast
2823,GIN GIN,NSW,147.838499,-32.07687,Far West and Orana
4671,GIN GIN,QLD,151.78942,-25.07645,Wide Bay
4702,GINDIE,QLD,150.885772,-23.279639,Fitzroy
4676,GINDORAN,QLD,151.621961,-24.632323,Wide Bay
2404,GINEROI,NSW,150.5025855,-29.73913547,New England and North West
6725,GINGERAH,WA,122.753792,-18.773365,Western Australia - Outback
2849,GINGHI,NSW,150.059088,-32.708935,Central West
6503,GINGIN,WA,115.82111,-31.237406,Western Australia - Wheat Belt
6503,GINGINUP,WA,115.82111,-31.237406,Western Australia - Wheat Belt
2787,GINGKIN,NSW,150.153221,-34.06024,Sydney - Outer West and Blue Mountains
2913,GINNINDERRA VILLAGE,ACT,149.132349,-35.201802,Australian Capital Territory
4625,GINOONDAN,QLD,151.644182,-25.571054,Wide Bay
3891,GIPSY POINT,VIC,149.538907,-37.567684,Latrobe - Gippsland
2617,GIRALANG,ACT,149.086682,-35.231279,Australian Capital Territory
2480,GIRARDS HILL,NSW,153.25943,-28.706486,Richmond - Tweed
3624,GIRGARRE,VIC,144.965763,-36.410186,Shepparton
3616,GIRGARRE EAST,VIC,145.145217,-36.464118,Shepparton
2831,GIRILAMBONE,NSW,146.615174,-31.927892,Far West and Orana
2422,GIRO,NSW,151.865806,-31.973082,Mid North Coast
2669,GIRRAL,NSW,146.667476,-33.814887,Riverina
2449,GIRRALONG,NSW,152.737629,-30.62816,Mid North Coast
836,GIRRAWEEN,NT,131.0962,-12.5255,Darwin
2145,GIRRAWEEN,NSW,150.957425,-33.813104,Sydney - Parramatta
4382,GIRRAWEEN,QLD,151.9652734,-28.85046843,Darling Downs - Maranoa
6064,GIRRAWHEEN,WA,115.849098,-31.835333,Perth - North West
4809,GIRU,QLD,147.139821,-19.53085,Townsville
2425,GIRVAN,NSW,152.002451,-32.417598,Mid North Coast
3437,GISBORNE,VIC,144.513018,-37.501619,Melbourne - North West
3437,GISBORNE SOUTH,VIC,144.513018,-37.501619,Melbourne - North West
4670,GIVELDA,QLD,152.297855,-24.88776,Wide Bay
2111,GLADESVILLE,NSW,151.124488,-33.829953,Sydney - Ryde
3575,GLADFIELD,VIC,144.159028,-36.055725,Bendigo
4370,GLADFIELD,QLD,152.055174,-28.259764,Darling Downs - Maranoa
2440,GLADSTONE,NSW,153.019648,-30.375791,New England and North West
4680,GLADSTONE,QLD,151.917285,-23.446826,Fitzroy
5473,GLADSTONE,SA,138.351282,-33.257131,Barossa - Yorke - Mid North
7264,GLADSTONE,TAS,148.026137,-41.015197,Launceston and North East
4680,GLADSTONE BC,QLD,151.917285,-23.446826,Fitzroy
